date,cases,deaths,county,fips,confirmed_cases,confirmed_deaths,new_confirmed_cases,new_deaths
4/2/2020,11,0,Inyo,27,10,0,1,0
4/3/2020,10,0,Inyo,27,10,0,0,0
4/4/2020,10,0,Inyo,27,10,0,0,0
4/5/2020,12,0,Inyo,27,11,0,1,0
4/6/2020,11,0,Inyo,27,11,0,0,0
4/7/2020,11,0,Inyo,27,11,0,0,0
4/8/2020,11,0,Inyo,27,11,0,0,0
4/9/2020,11,0,Inyo,27,11,0,0,0
4/10/2020,13,0,Inyo,27,12,0,1,0
4/11/2020,12,0,Inyo,27,12,0,0,0
4/12/2020,12,0,Inyo,27,12,0,0,0
4/13/2020,12,0,Inyo,27,12,0,0,0
4/14/2020,12,0,Inyo,27,12,0,0,0
4/15/2020,22,0,Inyo,27,17,0,5,0
4/16/2020,17,0,Inyo,27,17,0,0,0
4/17/2020,19,0,Inyo,27,18,0,1,0
4/18/2020,18,0,Inyo,27,18,0,0,0
4/19/2020,18,0,Inyo,27,18,0,0,0
4/20/2020,18,0,Inyo,27,18,0,0,0
3/17/2020,1,0,Kern,29,1,0,,
3/18/2020,-1,0,Kern,29,0,0,-1,0
3/19/2020,6,0,Kern,29,3,0,3,0
3/20/2020,3,0,Kern,29,3,0,0,0
3/21/2020,5,0,Kern,29,4,0,1,0
3/22/2020,4,0,Kern,29,4,0,0,0
3/23/2020,20,0,Kern,29,12,0,8,0
3/24/2020,16,0,Kern,29,14,0,2,0
3/25/2020,32,0,Kern,29,23,0,9,0
3/26/2020,41,0,Kern,29,32,0,9,0
3/27/2020,48,2,Kern,29,40,1,8,1
3/28/2020,52,1,Kern,29,46,1,6,0
3/29/2020,54,1,Kern,29,50,1,4,0
3/30/2020,98,1,Kern,29,74,1,24,0
3/31/2020,122,1,Kern,29,98,1,24,0
4/1/2020,154,1,Kern,29,126,1,28,0
4/2/2020,184,1,Kern,29,155,1,29,0
4/3/2020,233,3,Kern,29,194,2,39,1
4/4/2020,216,2,Kern,29,205,2,11,0
4/5/2020,245,2,Kern,29,225,2,20,0
4/6/2020,267,2,Kern,29,246,2,21,0
4/7/2020,276,2,Kern,29,261,2,15,0
4/8/2020,345,2,Kern,29,303,2,42,0
4/9/2020,357,4,Kern,29,330,3,27,1
4/10/2020,396,3,Kern,29,363,3,33,0
4/11/2020,375,3,Kern,29,369,3,6,0
4/12/2020,423,3,Kern,29,396,3,27,0
4/13/2020,496,3,Kern,29,446,3,50,0
4/14/2020,586,3,Kern,29,516,3,70,0
4/15/2020,590,3,Kern,29,553,3,37,0
4/16/2020,577,3,Kern,29,565,3,12,0
4/17/2020,591,3,Kern,29,578,3,13,0
4/18/2020,642,3,Kern,29,610,3,32,0
4/19/2020,636,3,Kern,29,623,3,13,0
4/20/2020,663,3,Kern,29,643,3,20,0
3/27/2020,1,0,Kings,31,1,0,,
3/28/2020,3,0,Kings,31,2,0,1,0
3/29/2020,2,0,Kings,31,2,0,0,0
3/30/2020,4,0,Kings,31,3,0,1,0
3/31/2020,5,0,Kings,31,4,0,1,0
4/1/2020,6,0,Kings,31,5,0,1,0
4/2/2020,5,0,Kings,31,5,0,0,0
4/3/2020,5,0,Kings,31,5,0,0,0
4/4/2020,5,0,Kings,31,5,0,0,0
4/5/2020,5,0,Kings,31,5,0,0,0
4/6/2020,5,0,Kings,31,5,0,0,0
4/7/2020,5,0,Kings,31,5,0,0,0
4/8/2020,11,0,Kings,31,8,0,3,0
4/9/2020,8,0,Kings,31,8,0,0,0
4/10/2020,10,0,Kings,31,9,0,1,0
4/11/2020,11,2,Kings,31,10,1,1,1
4/12/2020,10,1,Kings,31,10,1,0,0
4/13/2020,14,1,Kings,31,12,1,2,0
4/14/2020,14,1,Kings,31,13,1,1,0
4/15/2020,13,1,Kings,31,13,1,0,0
4/16/2020,23,1,Kings,31,18,1,5,0
4/17/2020,22,1,Kings,31,20,1,2,0
4/18/2020,40,1,Kings,31,30,1,10,0
4/19/2020,30,1,Kings,31,30,1,0,0
4/20/2020,34,1,Kings,31,32,1,2,0
4/5/2020,1,0,Lake,33,1,0,,
4/6/2020,3,0,Lake,33,2,0,1,0
4/7/2020,2,0,Lake,33,2,0,0,0
4/8/2020,4,0,Lake,33,3,0,1,0
4/9/2020,3,0,Lake,33,3,0,0,0
4/10/2020,5,0,Lake,33,4,0,1,0
4/11/2020,4,0,Lake,33,4,0,0,0
4/12/2020,4,0,Lake,33,4,0,0,0
4/13/2020,4,0,Lake,33,4,0,0,0
4/14/2020,6,0,Lake,33,5,0,1,0
4/15/2020,5,0,Lake,33,5,0,0,0
4/16/2020,7,0,Lake,33,6,0,1,0
4/17/2020,6,0,Lake,33,6,0,0,0
4/18/2020,6,0,Lake,33,6,0,0,0
4/19/2020,6,0,Lake,33,6,0,0,0
4/20/2020,6,0,Lake,33,6,0,0,0
1/26/2020,1,0,Los Angeles,37,1,0,,
1/27/2020,1,0,Los Angeles,37,1,0,0,0
1/28/2020,1,0,Los Angeles,37,1,0,0,0
1/29/2020,1,0,Los Angeles,37,1,0,0,0
1/30/2020,1,0,Los Angeles,37,1,0,0,0
1/31/2020,1,0,Los Angeles,37,1,0,0,0
2/1/2020,1,0,Los Angeles,37,1,0,0,0
2/2/2020,1,0,Los Angeles,37,1,0,0,0
2/3/2020,1,0,Los Angeles,37,1,0,0,0
2/4/2020,1,0,Los Angeles,37,1,0,0,0
2/5/2020,1,0,Los Angeles,37,1,0,0,0
2/6/2020,1,0,Los Angeles,37,1,0,0,0
2/7/2020,1,0,Los Angeles,37,1,0,0,0
2/8/2020,1,0,Los Angeles,37,1,0,0,0
2/9/2020,1,0,Los Angeles,37,1,0,0,0
2/10/2020,1,0,Los Angeles,37,1,0,0,0
2/11/2020,1,0,Los Angeles,37,1,0,0,0
2/12/2020,1,0,Los Angeles,37,1,0,0,0
2/13/2020,1,0,Los Angeles,37,1,0,0,0
2/14/2020,1,0,Los Angeles,37,1,0,0,0
2/15/2020,1,0,Los Angeles,37,1,0,0,0
2/16/2020,1,0,Los Angeles,37,1,0,0,0
2/17/2020,1,0,Los Angeles,37,1,0,0,0
2/18/2020,1,0,Los Angeles,37,1,0,0,0
2/19/2020,1,0,Los Angeles,37,1,0,0,0
2/20/2020,1,0,Los Angeles,37,1,0,0,0
2/21/2020,1,0,Los Angeles,37,1,0,0,0
2/22/2020,1,0,Los Angeles,37,1,0,0,0
2/23/2020,1,0,Los Angeles,37,1,0,0,0
2/24/2020,1,0,Los Angeles,37,1,0,0,0
2/25/2020,1,0,Los Angeles,37,1,0,0,0
2/26/2020,1,0,Los Angeles,37,1,0,0,0
2/27/2020,1,0,Los Angeles,37,1,0,0,0
2/28/2020,1,0,Los Angeles,37,1,0,0,0
2/29/2020,1,0,Los Angeles,37,1,0,0,0
3/1/2020,1,0,Los Angeles,37,1,0,0,0
3/2/2020,1,0,Los Angeles,37,1,0,0,0
3/3/2020,1,0,Los Angeles,37,1,0,0,0
3/4/2020,13,0,Los Angeles,37,7,0,6,0
3/5/2020,15,0,Los Angeles,37,11,0,4,0
3/6/2020,15,0,Los Angeles,37,13,0,2,0
3/7/2020,15,0,Los Angeles,37,14,0,1,0
3/8/2020,14,0,Los Angeles,37,14,0,0,0
3/9/2020,24,0,Los Angeles,37,19,0,5,0
3/10/2020,21,0,Los Angeles,37,20,0,1,0
3/11/2020,38,2,Los Angeles,37,29,1,9,1
3/12/2020,35,1,Los Angeles,37,32,1,3,0
3/13/2020,48,1,Los Angeles,37,40,1,8,0
3/14/2020,68,1,Los Angeles,37,54,1,14,0
3/15/2020,84,1,Los Angeles,37,69,1,15,0
3/16/2020,119,1,Los Angeles,37,94,1,25,0
3/17/2020,200,1,Los Angeles,37,147,1,53,0
3/18/2020,237,1,Los Angeles,37,192,1,45,0
3/19/2020,270,3,Los Angeles,37,231,2,39,1
3/20/2020,359,2,Los Angeles,37,295,2,64,0
3/21/2020,411,6,Los Angeles,37,353,4,58,2
3/22/2020,469,6,Los Angeles,37,411,5,58,1
3/23/2020,675,11,Los Angeles,37,543,8,132,3
3/24/2020,797,12,Los Angeles,37,670,10,127,2
3/25/2020,958,16,Los Angeles,37,814,13,144,3
3/26/2020,1646,29,Los Angeles,37,1230,21,416,8
3/27/2020,1734,31,Los Angeles,37,1482,26,252,5
3/28/2020,2154,38,Los Angeles,37,1818,32,336,6
3/29/2020,2476,42,Los Angeles,37,2147,37,329,5
3/30/2020,2863,51,Los Angeles,37,2505,44,358,7
3/31/2020,3569,64,Los Angeles,37,3037,54,532,10
4/1/2020,4019,78,Los Angeles,37,3528,66,491,12
4/2/2020,4614,94,Los Angeles,37,4071,80,543,14
4/3/2020,5139,106,Los Angeles,37,4605,93,534,13
4/4/2020,6045,145,Los Angeles,37,5325,119,720,26
4/5/2020,6585,145,Los Angeles,37,5955,132,630,13
4/6/2020,6827,162,Los Angeles,37,6391,147,436,15
4/7/2020,7497,199,Los Angeles,37,6944,173,553,26
4/8/2020,8202,227,Los Angeles,37,7573,200,629,27
4/9/2020,8395,250,Los Angeles,37,7984,225,411,25
4/10/2020,8922,263,Los Angeles,37,8453,244,469,19
4/11/2020,9325,290,Los Angeles,37,8889,267,436,23
4/12/2020,9505,333,Los Angeles,37,9197,300,308,33
4/13/2020,9763,352,Los Angeles,37,9480,326,283,26
4/14/2020,10670,406,Los Angeles,37,10075,366,595,40
4/15/2020,10959,444,Los Angeles,37,10517,405,442,39
4/16/2020,11273,509,Los Angeles,37,10895,457,378,52
4/17/2020,11947,545,Los Angeles,37,11421,501,526,44
4/18/2020,12681,653,Los Angeles,37,12051,577,630,76
4/19/2020,12647,625,Los Angeles,37,12349,601,298,24
4/20/2020,15297,637,Los Angeles,37,13823,619,1474,18
3/7/2020,1,0,Madera,39,1,0,,
3/8/2020,1,0,Madera,39,1,0,0,0
3/9/2020,1,0,Madera,39,1,0,0,0
3/10/2020,1,0,Madera,39,1,0,0,0
3/11/2020,1,0,Madera,39,1,0,0,0
3/12/2020,1,0,Madera,39,1,0,0,0
3/13/2020,1,0,Madera,39,1,0,0,0
3/14/2020,1,0,Madera,39,1,0,0,0
3/15/2020,1,0,Madera,39,1,0,0,0
3/16/2020,1,0,Madera,39,1,0,0,0
3/17/2020,1,0,Madera,39,1,0,0,0
3/18/2020,1,0,Madera,39,1,0,0,0
3/19/2020,3,0,Madera,39,2,0,1,0
3/20/2020,4,0,Madera,39,3,0,1,0
3/21/2020,3,0,Madera,39,3,0,0,0
3/22/2020,3,0,Madera,39,3,0,0,0
3/23/2020,9,0,Madera,39,6,0,3,0
3/24/2020,6,0,Madera,39,6,0,0,0
3/25/2020,8,0,Madera,39,7,0,1,0
3/26/2020,13,2,Madera,39,10,1,3,1
3/27/2020,12,1,Madera,39,11,1,1,0
3/28/2020,19,1,Madera,39,15,1,4,0
3/29/2020,21,1,Madera,39,18,1,3,0
3/30/2020,24,1,Madera,39,21,1,3,0
3/31/2020,25,1,Madera,39,23,1,2,0
4/1/2020,27,1,Madera,39,25,1,2,0
4/2/2020,31,1,Madera,39,28,1,3,0
4/3/2020,28,1,Madera,39,28,1,0,0
4/4/2020,28,1,Madera,39,28,1,0,0
4/5/2020,28,1,Madera,39,28,1,0,0
4/6/2020,28,1,Madera,39,28,1,0,0
4/7/2020,28,1,Madera,39,28,1,0,0
4/8/2020,28,1,Madera,39,28,1,0,0
4/9/2020,32,3,Madera,39,30,2,2,1
4/10/2020,34,2,Madera,39,32,2,2,0
4/11/2020,32,2,Madera,39,32,2,0,0
4/12/2020,34,2,Madera,39,33,2,1,0
4/13/2020,33,2,Madera,39,33,2,0,0
4/14/2020,33,2,Madera,39,33,2,0,0
4/15/2020,33,2,Madera,39,33,2,0,0
4/16/2020,33,2,Madera,39,33,2,0,0
4/17/2020,33,2,Madera,39,33,2,0,0
4/18/2020,35,2,Madera,39,34,2,1,0
4/19/2020,34,2,Madera,39,34,2,0,0
4/20/2020,38,2,Madera,39,36,2,2,0
1/26/2020,0,0,Marin,41,0,0,,
1/31/2020,0,0,Marin,41,0,0,0,0
2/2/2020,0,0,Marin,41,0,0,0,0
2/20/2020,0,0,Marin,41,0,0,0,0
2/21/2020,0,0,Marin,41,0,0,0,0
2/26/2020,0,0,Marin,41,0,0,0,0
2/28/2020,0,0,Marin,41,0,0,0,0
2/29/2020,0,0,Marin,41,0,0,0,0
3/1/2020,0,0,Marin,41,0,0,0,0
3/2/2020,0,0,Marin,41,0,0,0,0
3/3/2020,0,0,Marin,41,0,0,0,0
3/4/2020,0,0,Marin,41,0,0,0,0
3/5/2020,0,0,Marin,41,0,0,0,0
3/6/2020,0,0,Marin,41,0,0,0,0
3/7/2020,0,0,Marin,41,0,0,0,0
3/8/2020,0,0,Marin,41,0,0,0,0
3/9/2020,2,0,Marin,41,1,0,1,0
3/10/2020,1,0,Marin,41,1,0,0,0
3/11/2020,5,0,Marin,41,3,0,2,0
3/12/2020,3,0,Marin,41,3,0,0,0
3/13/2020,3,0,Marin,41,3,0,0,0
3/14/2020,7,0,Marin,41,5,0,2,0
3/15/2020,13,0,Marin,41,9,0,4,0
3/16/2020,13,0,Marin,41,11,0,2,0
3/17/2020,19,0,Marin,41,15,0,4,0
3/18/2020,15,0,Marin,41,15,0,0,0
3/19/2020,35,0,Marin,41,25,0,10,0
3/20/2020,51,0,Marin,41,38,0,13,0
3/21/2020,38,0,Marin,41,38,0,0,0
3/22/2020,38,0,Marin,41,38,0,0,0
3/23/2020,56,0,Marin,41,47,0,9,0
3/24/2020,59,0,Marin,41,53,0,6,0
3/25/2020,67,0,Marin,41,60,0,7,0
3/26/2020,70,0,Marin,41,65,0,5,0
3/27/2020,73,2,Marin,41,69,1,4,1
3/28/2020,79,1,Marin,41,74,1,5,0
3/29/2020,112,1,Marin,41,93,1,19,0
3/30/2020,103,7,Marin,41,98,4,5,3
3/31/2020,116,6,Marin,41,107,5,9,1
4/1/2020,109,7,Marin,41,108,6,1,1
4/2/2020,128,6,Marin,41,118,6,10,0
4/3/2020,144,6,Marin,41,131,6,13,0
4/4/2020,143,8,Marin,41,137,7,6,1
4/5/2020,145,7,Marin,41,141,7,4,0
4/6/2020,145,11,Marin,41,143,9,2,2
4/7/2020,153,11,Marin,41,148,10,5,1
4/8/2020,150,10,Marin,41,149,10,1,0
4/9/2020,159,10,Marin,41,154,10,5,0
4/10/2020,152,10,Marin,41,153,10,-1,0
4/11/2020,153,10,Marin,41,153,10,0,0
4/12/2020,175,10,Marin,41,164,10,11,0
4/13/2020,176,10,Marin,41,170,10,6,0
4/14/2020,172,10,Marin,41,171,10,1,0
4/15/2020,197,10,Marin,41,184,10,13,0
4/16/2020,190,10,Marin,41,187,10,3,0
4/17/2020,187,10,Marin,41,187,10,0,0
4/18/2020,191,10,Marin,41,189,10,2,0
4/19/2020,201,10,Marin,41,195,10,6,0
4/20/2020,203,10,Marin,41,199,10,4,0
3/18/2020,1,0,Mendocino,45,1,0,,
3/19/2020,1,0,Mendocino,45,1,0,0,0
3/20/2020,1,0,Mendocino,45,1,0,0,0
3/21/2020,1,0,Mendocino,45,1,0,0,0
3/22/2020,1,0,Mendocino,45,1,0,0,0
3/23/2020,1,0,Mendocino,45,1,0,0,0
3/24/2020,3,0,Mendocino,45,2,0,1,0
3/25/2020,2,0,Mendocino,45,2,0,0,0
3/26/2020,2,0,Mendocino,45,2,0,0,0
3/27/2020,2,0,Mendocino,45,2,0,0,0
3/28/2020,4,0,Mendocino,45,3,0,1,0
3/29/2020,5,0,Mendocino,45,4,0,1,0
3/30/2020,4,0,Mendocino,45,4,0,0,0
3/31/2020,4,0,Mendocino,45,4,0,0,0
4/1/2020,4,0,Mendocino,45,4,0,0,0
4/2/2020,4,0,Mendocino,45,4,0,0,0
4/3/2020,4,0,Mendocino,45,4,0,0,0
4/4/2020,4,0,Mendocino,45,4,0,0,0
4/5/2020,4,0,Mendocino,45,4,0,0,0
4/6/2020,4,0,Mendocino,45,4,0,0,0
4/7/2020,4,0,Mendocino,45,4,0,0,0
4/8/2020,4,0,Mendocino,45,4,0,0,0
4/9/2020,4,0,Mendocino,45,4,0,0,0
4/10/2020,4,0,Mendocino,45,4,0,0,0
4/11/2020,4,0,Mendocino,45,4,0,0,0
4/12/2020,4,0,Mendocino,45,4,0,0,0
4/13/2020,4,0,Mendocino,45,4,0,0,0
4/14/2020,4,0,Mendocino,45,4,0,0,0
4/15/2020,4,0,Mendocino,45,4,0,0,0
4/16/2020,4,0,Mendocino,45,4,0,0,0
4/17/2020,6,0,Mendocino,45,5,0,1,0
4/18/2020,5,0,Mendocino,45,5,0,0,0
4/19/2020,5,0,Mendocino,45,5,0,0,0
4/20/2020,5,0,Mendocino,45,5,0,0,0
3/22/2020,1,0,Merced,47,1,0,,
3/23/2020,1,0,Merced,47,1,0,0,0
3/24/2020,1,0,Merced,47,1,0,0,0
3/25/2020,3,0,Merced,47,2,0,1,0
3/26/2020,6,0,Merced,47,4,0,2,0
3/27/2020,10,0,Merced,47,7,0,3,0
3/28/2020,9,0,Merced,47,8,0,1,0
3/29/2020,10,0,Merced,47,9,0,1,0
3/30/2020,11,0,Merced,47,10,0,1,0
3/31/2020,10,0,Merced,47,10,0,0,0
4/1/2020,14,0,Merced,47,12,0,2,0
4/2/2020,20,0,Merced,47,16,0,4,0
4/3/2020,22,0,Merced,47,19,0,3,0
4/4/2020,35,0,Merced,47,27,0,8,0
4/5/2020,31,2,Merced,47,29,1,2,1
4/6/2020,29,1,Merced,47,29,1,0,0
4/7/2020,39,1,Merced,47,34,1,5,0
4/8/2020,46,5,Merced,47,40,3,6,2
4/9/2020,64,3,Merced,47,52,3,12,0
4/10/2020,66,3,Merced,47,59,3,7,0
4/11/2020,69,3,Merced,47,64,3,5,0
4/12/2020,66,3,Merced,47,65,3,1,0
4/13/2020,73,3,Merced,47,69,3,4,0
4/14/2020,79,3,Merced,47,74,3,5,0
4/15/2020,82,3,Merced,47,78,3,4,0
4/16/2020,86,3,Merced,47,82,3,4,0
4/17/2020,88,3,Merced,47,85,3,3,0
4/18/2020,89,3,Merced,47,87,3,2,0
4/19/2020,93,3,Merced,47,90,3,3,0
4/20/2020,90,3,Merced,47,90,3,0,0
3/21/2020,1,0,Mono,51,1,0,,
3/22/2020,1,0,Mono,51,1,0,0,0
3/23/2020,1,0,Mono,51,1,0,0,0
3/24/2020,3,0,Mono,51,2,0,1,0
3/25/2020,6,0,Mono,51,4,0,2,0
3/26/2020,8,0,Mono,51,6,0,2,0
3/27/2020,10,0,Mono,51,8,0,2,0
3/28/2020,14,0,Mono,51,11,0,3,0
3/29/2020,15,0,Mono,51,13,0,2,0
3/30/2020,13,0,Mono,51,13,0,0,0
3/31/2020,13,2,Mono,51,13,1,0,1
4/1/2020,23,1,Mono,51,18,1,5,0
4/2/2020,18,1,Mono,51,18,1,0,0
4/3/2020,20,1,Mono,51,19,1,1,0
4/4/2020,19,1,Mono,51,19,1,0,0
4/5/2020,19,1,Mono,51,19,1,0,0
4/6/2020,19,1,Mono,51,19,1,0,0
4/7/2020,19,1,Mono,51,19,1,0,0
4/8/2020,21,1,Mono,51,20,1,1,0
4/9/2020,20,1,Mono,51,20,1,0,0
4/10/2020,22,1,Mono,51,21,1,1,0
4/11/2020,21,1,Mono,51,21,1,0,0
4/12/2020,25,1,Mono,51,23,1,2,0
4/13/2020,23,1,Mono,51,23,1,0,0
4/14/2020,23,1,Mono,51,23,1,0,0
4/15/2020,23,1,Mono,51,23,1,0,0
4/16/2020,23,1,Mono,51,23,1,0,0
4/17/2020,23,1,Mono,51,23,1,0,0
4/18/2020,23,1,Mono,51,23,1,0,0
4/19/2020,23,1,Mono,51,23,1,0,0
4/20/2020,25,1,Mono,51,24,1,1,0
3/17/2020,2,0,Monterey,53,2,0,,
3/18/2020,2,0,Monterey,53,2,0,0,0
3/19/2020,2,0,Monterey,53,2,0,0,0
3/20/2020,8,0,Monterey,53,5,0,3,0
3/21/2020,17,2,Monterey,53,11,1,6,1
3/22/2020,17,1,Monterey,53,14,1,3,0
3/23/2020,26,1,Monterey,53,20,1,6,0
3/24/2020,28,1,Monterey,53,24,1,4,0
3/25/2020,24,1,Monterey,53,24,1,0,0
3/26/2020,30,1,Monterey,53,27,1,3,0
3/27/2020,27,1,Monterey,53,27,1,0,0
3/28/2020,41,1,Monterey,53,34,1,7,0
3/29/2020,38,1,Monterey,53,36,1,2,0
3/30/2020,44,1,Monterey,53,40,1,4,0
3/31/2020,44,3,Monterey,53,42,2,2,1
4/1/2020,54,2,Monterey,53,48,2,6,0
4/2/2020,58,2,Monterey,53,53,2,5,0
4/3/2020,61,2,Monterey,53,57,2,4,0
4/4/2020,67,2,Monterey,53,62,2,5,0
4/5/2020,62,2,Monterey,53,62,2,0,0
4/6/2020,64,2,Monterey,53,63,2,1,0
4/7/2020,65,2,Monterey,53,64,2,1,0
4/8/2020,74,4,Monterey,53,69,3,5,1
4/9/2020,73,3,Monterey,53,71,3,2,0
4/10/2020,87,3,Monterey,53,79,3,8,0
4/11/2020,85,3,Monterey,53,82,3,3,0
4/12/2020,92,3,Monterey,53,87,3,5,0
4/13/2020,87,3,Monterey,53,87,3,0,0
4/14/2020,113,3,Monterey,53,100,3,13,0
4/15/2020,106,3,Monterey,53,103,3,3,0
4/16/2020,135,3,Monterey,53,119,3,16,0
4/17/2020,119,3,Monterey,53,119,3,0,0
4/18/2020,153,3,Monterey,53,136,3,17,0
4/19/2020,146,5,Monterey,53,141,4,5,1
4/20/2020,155,4,Monterey,53,148,4,7,0
3/22/2020,2,0,Napa,55,2,0,,
3/23/2020,2,0,Napa,55,2,0,0,0
3/24/2020,4,0,Napa,55,3,0,1,0
3/25/2020,9,0,Napa,55,6,0,3,0
3/26/2020,8,0,Napa,55,7,0,1,0
3/27/2020,9,0,Napa,55,8,0,1,0
3/28/2020,12,0,Napa,55,10,0,2,0
3/29/2020,18,0,Napa,55,14,0,4,0
3/30/2020,14,0,Napa,55,14,0,0,0
3/31/2020,16,2,Napa,55,15,1,1,1
4/1/2020,21,1,Napa,55,18,1,3,0
4/2/2020,18,1,Napa,55,18,1,0,0
4/3/2020,22,3,Napa,55,20,2,2,1
4/4/2020,20,2,Napa,55,20,2,0,0
4/5/2020,20,2,Napa,55,20,2,0,0
4/6/2020,24,2,Napa,55,22,2,2,0
4/7/2020,24,2,Napa,55,23,2,1,0
4/8/2020,27,2,Napa,55,25,2,2,0
4/9/2020,31,2,Napa,55,28,2,3,0
4/10/2020,36,2,Napa,55,32,2,4,0
4/11/2020,36,2,Napa,55,34,2,2,0
4/12/2020,34,2,Napa,55,34,2,0,0
4/13/2020,34,2,Napa,55,34,2,0,0
4/14/2020,42,2,Napa,55,38,2,4,0
4/15/2020,38,2,Napa,55,38,2,0,0
4/16/2020,40,2,Napa,55,39,2,1,0
4/17/2020,49,2,Napa,55,44,2,5,0
4/18/2020,50,2,Napa,55,47,2,3,0
4/19/2020,47,2,Napa,55,47,2,0,0
4/20/2020,49,2,Napa,55,48,2,1,0
3/16/2020,1,0,Nevada,57,1,0,,
3/17/2020,1,0,Nevada,57,1,0,0,0
3/18/2020,1,0,Nevada,57,1,0,0,0
3/19/2020,1,0,Nevada,57,1,0,0,0
3/20/2020,1,0,Nevada,57,1,0,0,0
3/21/2020,1,0,Nevada,57,1,0,0,0
3/22/2020,1,0,Nevada,57,1,0,0,0
3/23/2020,5,0,Nevada,57,3,0,2,0
3/24/2020,5,0,Nevada,57,4,0,1,0
3/25/2020,10,0,Nevada,57,7,0,3,0
3/26/2020,9,0,Nevada,57,8,0,1,0
3/27/2020,8,0,Nevada,57,8,0,0,0
3/28/2020,16,0,Nevada,57,12,0,4,0
3/29/2020,22,0,Nevada,57,17,0,5,0
3/30/2020,25,0,Nevada,57,21,0,4,0
3/31/2020,31,0,Nevada,57,26,0,5,0
4/1/2020,26,0,Nevada,57,26,0,0,0
4/2/2020,34,0,Nevada,57,30,0,4,0
4/3/2020,32,2,Nevada,57,31,1,1,1
4/4/2020,31,1,Nevada,57,31,1,0,0
4/5/2020,31,1,Nevada,57,31,1,0,0
4/6/2020,33,1,Nevada,57,32,1,1,0
4/7/2020,36,1,Nevada,57,34,1,2,0
4/8/2020,34,1,Nevada,57,34,1,0,0
4/9/2020,34,1,Nevada,57,34,1,0,0
4/10/2020,34,1,Nevada,57,34,1,0,0
4/11/2020,34,1,Nevada,57,34,1,0,0
4/12/2020,34,1,Nevada,57,34,1,0,0
4/13/2020,34,1,Nevada,57,34,1,0,0
4/14/2020,34,1,Nevada,57,34,1,0,0
4/15/2020,34,1,Nevada,57,34,1,0,0
4/16/2020,34,1,Nevada,57,34,1,0,0
4/17/2020,38,1,Nevada,57,36,1,2,0
4/18/2020,36,1,Nevada,57,36,1,0,0
4/19/2020,36,1,Nevada,57,36,1,0,0
4/20/2020,40,1,Nevada,57,38,1,2,0
1/26/2020,1,0,Orange,59,1,0,,
1/27/2020,1,0,Orange,59,1,0,0,0
1/28/2020,1,0,Orange,59,1,0,0,0
1/29/2020,1,0,Orange,59,1,0,0,0
1/30/2020,1,0,Orange,59,1,0,0,0
1/31/2020,1,0,Orange,59,1,0,0,0
2/1/2020,1,0,Orange,59,1,0,0,0
2/2/2020,1,0,Orange,59,1,0,0,0
2/3/2020,1,0,Orange,59,1,0,0,0
2/4/2020,1,0,Orange,59,1,0,0,0
2/5/2020,1,0,Orange,59,1,0,0,0
2/6/2020,1,0,Orange,59,1,0,0,0
2/7/2020,1,0,Orange,59,1,0,0,0
2/8/2020,1,0,Orange,59,1,0,0,0
2/9/2020,1,0,Orange,59,1,0,0,0
2/10/2020,1,0,Orange,59,1,0,0,0
2/11/2020,1,0,Orange,59,1,0,0,0
2/12/2020,1,0,Orange,59,1,0,0,0
2/13/2020,1,0,Orange,59,1,0,0,0
2/14/2020,1,0,Orange,59,1,0,0,0
2/15/2020,1,0,Orange,59,1,0,0,0
2/16/2020,1,0,Orange,59,1,0,0,0
2/17/2020,1,0,Orange,59,1,0,0,0
2/18/2020,1,0,Orange,59,1,0,0,0
2/19/2020,1,0,Orange,59,1,0,0,0
2/20/2020,1,0,Orange,59,1,0,0,0
2/21/2020,1,0,Orange,59,1,0,0,0
2/22/2020,1,0,Orange,59,1,0,0,0
2/23/2020,1,0,Orange,59,1,0,0,0
2/24/2020,1,0,Orange,59,1,0,0,0
2/25/2020,1,0,Orange,59,1,0,0,0
2/26/2020,1,0,Orange,59,1,0,0,0
2/27/2020,1,0,Orange,59,1,0,0,0
2/28/2020,1,0,Orange,59,1,0,0,0
2/29/2020,1,0,Orange,59,1,0,0,0
3/1/2020,1,0,Orange,59,1,0,0,0
3/2/2020,1,0,Orange,59,1,0,0,0
3/3/2020,5,0,Orange,59,3,0,2,0
3/4/2020,3,0,Orange,59,3,0,0,0
3/5/2020,3,0,Orange,59,3,0,0,0
3/6/2020,5,0,Orange,59,4,0,1,0
3/7/2020,4,0,Orange,59,4,0,0,0
3/8/2020,4,0,Orange,59,4,0,0,0
3/9/2020,6,0,Orange,59,5,0,1,0
3/10/2020,5,0,Orange,59,5,0,0,0
3/11/2020,7,0,Orange,59,6,0,1,0
3/12/2020,6,0,Orange,59,6,0,0,0
3/13/2020,6,0,Orange,59,6,0,0,0
3/14/2020,22,0,Orange,59,14,0,8,0
3/15/2020,20,0,Orange,59,17,0,3,0
3/16/2020,27,0,Orange,59,22,0,5,0
3/17/2020,36,0,Orange,59,29,0,7,0
3/18/2020,53,0,Orange,59,41,0,12,0
3/19/2020,61,0,Orange,59,51,0,10,0
3/20/2020,77,0,Orange,59,64,0,13,0
3/21/2020,90,0,Orange,59,77,0,13,0
3/22/2020,111,0,Orange,59,94,0,17,0
3/23/2020,150,0,Orange,59,122,0,28,0
3/24/2020,172,2,Orange,59,147,1,25,1
